signal_id,label,anomaly_type,sample_000,sample_001,sample_002,sample_003,sample_004,sample_005,sample_006,sample_007,sample_008,sample_009,sample_010,sample_011,sample_012,sample_013,sample_014,sample_015,sample_016,sample_017,sample_018,sample_019,sample_020,sample_021,sample_022,sample_023,sample_024,sample_025,sample_026,sample_027,sample_028,sample_029,sample_030,sample_031,sample_032,sample_033,sample_034,sample_035,sample_036,sample_037,sample_038,sample_039,sample_040,sample_041,sample_042,sample_043,sample_044,sample_045,sample_046,sample_047,sample_048,sample_049,sample_050,sample_051,sample_052,sample_053,sample_054,sample_055,sample_056,sample_057,sample_058,sample_059,sample_060,sample_061,sample_062,sample_063,sample_064,sample_065,sample_066,sample_067,sample_068,sample_069,sample_070,sample_071,sample_072,sample_073,sample_074,sample_075,sample_076,sample_077,sample_078,sample_079,sample_080,sample_081,sample_082,sample_083,sample_084,sample_085,sample_086,sample_087,sample_088,sample_089,sample_090,sample_091,sample_092,sample_093,sample_094,sample_095,sample_096,sample_097,sample_098,sample_099,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127,sample_128,sample_129,sample_130,sample_131,sample_132,sample_133,sample_134,sample_135,sample_136,sample_137,sample_138,sample_139
ECG_0078,0,normal,0.021999827,0.04185664,0.05565935,0.064505935,0.17114784,0.15464507,0.1568236,0.13770813,0.14713998,0.13953166,0.12850682,0.11483861,0.04140383,-0.009583667,0.005874145,-0.07866766,-0.06196813,-0.08791998,-0.07085945,-0.030279875,-0.14256641,-0.0006268828,-0.05120959,-0.0012416624,-0.015702056,0.0984189,0.11210431,0.14920531,0.12853238,0.21798274,0.26250398,0.24303566,0.2899444,0.2853004,0.22135498,0.27121022,0.20183703,0.17430387,0.1441946,0.10871156,-0.008871958,0.026974976,-0.045529034,0.008692154,-0.024982568,-0.07513752,-0.13045031,-0.16961725,-0.16794573,-0.091136485,-0.16363537,-0.19932987,-0.07577631,-0.030745858,0.017636588,0.063678525,0.1683759,0.28646082,0.44091094,0.78345865,1.107846,1.3564765,1.5197163,1.5047272,1.3534241,1.1753131,0.8707395,0.5309392,0.31530833,0.119889125,0.06581155,0.03376825,-0.10776211,-0.076945975,-0.09380996,-0.10465229,-0.0731456,-0.054574087,-0.10716551,-0.056098025,-0.04223937,-0.02561121,0.044812717,0.10376733,0.13887179,0.1545982,0.2138425,0.25703537,0.28301814,0.34850138,0.37458146,0.4057743,0.3560741,0.36101246,0.4130808,0.342013,0.32190678,0.2847793,0.28964913,0.25477132,0.21706909,0.15032367,0.09255724,0.15036432,0.09787857,0.044459432,0.093539834,0.034037843,0.09786167,0.11066607,0.053680178,0.11666621,0.14194262,0.21598266,0.13255735,0.21186891,0.17898446,0.14528857,0.17679347,0.17178807,0.12476003,0.1446045,0.1373478,0.084870465,0.027648127,0.004213586,-0.026496524,-0.05301928,-0.056000024,-0.10604843,-0.17516072,-0.16188145,-0.14445946,-0.11244962,-0.09646806,-0.06445683,-0.09005151,-0.04253905,-0.07719509,0.012931002
ECG_0079,0,normal,-0.03225763,0.031738754,0.15641558,0.10320141,0.09197207,0.14792286,0.13109286,0.1212713,0.20909801,0.16659449,0.12687665,0.0810537,0.05555429,0.0806887,0.012543046,-0.11873529,0.020369854,-0.06715241,-0.07531083,-0.057156943,-0.07026661,-0.046445176,-0.05692904,-0.048569784,0.03514989,0.11146119,0.09142606,0.12920861,0.22328451,0.20205149,0.22481233,0.23892969,0.252769,0.20410441,0.22440763,0.23026784,0.20717531,0.2075513,0.19640693,0.1520066,0.09747162,0.02807813,-0.023302713,-0.039561566,-0.054997694,-0.07603753,-0.104603715,-0.14301206,-0.12461243,-0.111589566,-0.116464645,-0.12962238,-0.13169673,-0.10148797,-0.05257641,0.04024034,0.14792441,0.24243683,0.48807994,0.78992075,1.0622085,1.3735517,1.5159185,1.5119481,1.3850724,1.131937,0.78905326,0.5237403,0.320893,0.12645216,-0.0031984001,-0.06511844,-0.07442671,-0.13041502,-0.12041229,-0.0705322,-0.16378808,-0.12413278,-0.03619186,-0.06404933,-0.055798084,-0.01135423,0.049569167,0.1344955,0.11643833,0.15830533,0.18638507,0.27380547,0.26612082,0.32518172,0.3347776,0.40861246,0.36655086,0.39024475,0.31832096,0.35089308,0.28490803,0.277263,0.3219943,0.2475823,0.17982046,0.2454949,0.09127507,0.12756443,0.026209062,0.050841518,0.010391577,0.05782439,0.057219677,0.05708758,0.11408637,0.08220049,0.12828244,0.16215202,0.11032974,0.14644018,0.18007992,0.20143409,0.22303022,0.16523774,0.1470326,0.10906141,0.11851305,0.06881092,0.03568248,0.005851093,-0.009811381,-0.07645085,-0.11245969,-0.101254895,-0.22385156,-0.16312216,-0.18397938,-0.11007561,-0.14863144,-0.13451888,-0.095428616,-0.083299495,-0.045640696,0.0029478671
ECG_0080,0,normal,-0.012660922,0.020738406,0.0352157,0.059481274,0.11970557,0.14488721,0.10376042,0.17289186,0.16892526,0.16383082,0.12550722,0.111920856,0.13042875,0.025368594,-0.028025026,-0.072272934,0.00041191714,-0.019580664,-0.11334989,-0.111577414,-0.09394843,-0.032124728,-0.082836404,-0.07067451,0.09176835,0.07788395,0.12449254,0.14489615,0.20062748,0.17034267,0.2119015,0.25327876,0.1865917,0.24223801,0.2296629,0.21427609,0.18394573,0.14293475,0.086564206,0.1109745,0.061028324,-0.008718279,-0.0027346388,-0.04894642,-0.08639578,-0.16540252,-0.102813266,-0.17636833,-0.1463202,-0.1736638,-0.15453126,-0.094093226,-0.09073273,-0.041859753,-0.022228317,0.04441239,0.07889613,0.27534705,0.4964525,0.8193321,1.074012,1.3684804,1.5319141,1.568381,1.3794639,1.1450022,0.7633632,0.48259807,0.2383623,0.17289442,0.06674431,0.007883605,-0.08220604,-0.1077689,-0.11361206,-0.07716951,-0.07161528,-0.09184038,-0.090230405,-0.036231756,-0.052441657,-0.018375997,0.03281763,0.054260906,0.12711366,0.1475114,0.25849956,0.28702322,0.35117832,0.2902167,0.419089,0.32921448,0.34585354,0.35971218,0.40567535,0.35371506,0.31368795,0.26625362,0.21438016,0.2535959,0.20763202,0.19010015,0.13063486,0.013344861,0.034851808,0.07210534,0.03973376,0.033340853,0.022443768,0.09474521,0.09501044,0.1142492,0.09946883,0.14282401,0.114693426,0.16499777,0.102626204,0.135486,0.17072374,0.24296768,0.10250444,0.09793188,0.11511677,0.13080713,0.049968626,0.029732004,-0.036488336,-0.07485758,-0.08682942,-0.1339553,-0.111351736,-0.19319998,-0.122740485,-0.14499396,-0.14184508,-0.16698693,-0.1233636,-0.029478779,-0.03981922,0.008386509
ECG_0081,0,normal,-0.026385669,0.03274329,0.024355866,0.09709126,0.12900569,0.14530763,0.119497575,0.1398321,0.16211966,0.12824701,0.10789139,0.14991243,0.036348302,0.0668268,-0.0312947,-0.006607707,-0.031013723,-0.08795524,-0.122136205,-0.14887078,-0.102682106,-0.053065874,-0.076546185,-0.008767465,-0.017549984,0.061496105,0.07644882,0.14870992,0.17162155,0.18005785,0.21736293,0.22209932,0.2153007,0.28379592,0.22978258,0.15729004,0.18177976,0.20025286,0.1183844,0.1515644,0.04433218,0.04764241,0.026488516,-0.026592098,-0.11379988,-0.12896973,-0.08819416,-0.16351514,-0.118948,-0.16232428,-0.13862634,-0.17024522,-0.1249293,-0.102020144,-0.025371894,0.03532401,0.14620979,0.27015713,0.4752929,0.78810406,1.0583112,1.3928874,1.5217057,1.5238667,1.3973415,1.1178777,0.7647676,0.49917576,0.3385939,0.1518314,-0.003912729,-0.00845786,-0.078662954,-0.11709747,-0.14432682,-0.09048261,-0.18139508,-0.1407806,-0.09655719,-0.028942343,-0.028150637,-0.03202849,0.08256889,0.04296864,0.14032403,0.19566718,0.20131585,0.29164037,0.29287475,0.35994947,0.30685022,0.38643804,0.36943957,0.41282794,0.3651243,0.38442475,0.33623123,0.28620717,0.2792883,0.24343883,0.19783014,0.0807576,0.0892535,0.1341311,0.03451092,0.08463304,0.07201885,0.028333541,-0.0043163784,0.04925015,0.1436651,0.07331514,0.09464917,0.10760791,0.1912699,0.16160513,0.15968691,0.22493371,0.19777791,0.14413542,0.11981922,0.1699844,0.10911717,0.031252522,-0.00959002,-0.024813414,-0.06354476,-0.12092124,-0.12228016,-0.14177904,-0.14696026,-0.09422452,-0.15744539,-0.15120059,-0.12012579,-0.12481693,-0.08196535,-0.05701988,-0.029883593,0.08302854
ECG_0082,0,normal,0.027334066,0.001163271,0.07662709,0.07034268,0.13127398,0.09443357,0.11337174,0.16041085,0.1759339,0.14966947,0.14213407,0.10402295,0.07005286,0.019303443,0.027735773,0.0044952375,-0.05415177,-0.076152064,-0.03786972,-0.09037044,-0.08195812,-0.054325655,-0.047151525,-0.036286134,0.038081877,0.067350104,0.16612764,0.1747028,0.16878946,0.23764065,0.2463651,0.2894068,0.23898481,0.25697383,0.23761502,0.22511119,0.17392221,0.19008887,0.15376408,0.1451888,0.069731265,0.020184983,0.01906819,-0.06392405,-0.040015522,-0.06821041,-0.08557792,-0.1280781,-0.16281319,-0.14614011,-0.13146739,-0.14546625,-0.066687785,-0.058358427,-0.05890657,0.08901429,0.13525198,0.2520497,0.47829217,0.8272557,1.1439484,1.3908192,1.5647206,1.5701492,1.4001837,1.1300399,0.83070505,0.5530991,0.28461468,0.17127363,0.09029281,-0.025212396,-0.07128262,-0.076566085,-0.12947036,-0.15998505,-0.087998554,-0.12918317,-0.099607535,-0.09459699,-0.0064637386,0.018947534,0.029466106,0.048225418,0.12195604,0.19813822,0.23340839,0.27398553,0.31464243,0.36185908,0.36078233,0.38988915,0.3521952,0.45495236,0.35792795,0.35305566,0.3379968,0.2777087,0.25589296,0.21948732,0.1562517,0.16268432,0.06925366,0.14518918,0.095978424,0.07733287,-0.0012739941,0.026330251,0.09722093,0.19085477,0.11716543,0.13032177,0.13422611,0.11211046,0.1846816,0.13585639,0.14214653,0.14432362,0.20966478,0.1699917,0.15955247,0.13477717,0.07484203,0.057602514,0.025290664,-0.033490397,-0.041486524,-0.091978125,-0.07196468,-0.09437749,-0.17188899,-0.15391077,-0.09375829,-0.17559624,-0.12260432,-0.11453173,-0.06118331,-0.05657432,-0.046500113,0.0020374784
ECG_0083,0,normal,0.00244139,0.030864075,0.025947083,0.13138744,0.14987947,0.104363516,0.13758335,0.14334105,0.11130826,0.07858625,0.09639277,0.08211633,0.021640975,0.039723575,0.03823141,-0.0009876553,-0.05605887,-0.12785663,-0.06414083,-0.08536602,-0.07149816,-0.0107693495,-0.06896169,-0.0979204,-0.0048607285,0.083094105,0.111667916,0.11458025,0.14406241,0.20513058,0.19974628,0.26574302,0.24237563,0.23250002,0.21783954,0.23125048,0.20175646,0.17887023,0.14662904,0.10446622,0.039038125,0.010628764,-0.016450888,0.02185794,-0.11303014,-0.11326496,-0.120348275,-0.14847678,-0.11599921,-0.15867068,-0.1499057,-0.10422315,-0.052359924,-0.033536,-0.0362395,0.031042656,0.13373187,0.28928277,0.47777936,0.81072,1.0953971,1.3591889,1.487007,1.5355194,1.3266798,1.1027192,0.7976162,0.5396285,0.36325812,0.16647209,0.08998637,0.0003351429,-0.028133582,-0.03514865,-0.13193575,-0.14439362,-0.1023658,-0.11576499,-0.093550384,-0.08375324,-0.062654145,0.04197519,0.0036924575,0.10421411,0.14809078,0.13366324,0.20282592,0.25083187,0.325229,0.32808414,0.3594704,0.33265933,0.4515801,0.3804727,0.38141376,0.3307291,0.30142403,0.34741297,0.19815657,0.22797647,0.14732774,0.1373766,0.099587485,0.063028604,0.07325255,-0.018881673,0.041360613,0.047397412,0.014762274,0.11171409,0.063490905,0.09208894,0.10071032,0.1350884,0.1940707,0.24308309,0.20083326,0.21516931,0.23188591,0.17918026,0.20363426,0.15901133,0.11293315,0.08823467,-0.010739058,0.017431326,-0.07267265,-0.108297005,-0.08350859,-0.14762898,-0.13329323,-0.14085878,-0.1439486,-0.173297,-0.108442985,-0.12037445,-0.080737665,-0.10133151,-0.038911078,0.03295339
ECG_0084,0,normal,0.02910562,0.00969615,0.04915368,0.064434186,0.09819408,0.093717165,0.14245984,0.16908777,0.122452244,0.13187195,0.109895594,0.12446196,0.04653022,0.01715776,-0.022034915,-0.060376424,-0.03638275,-0.0766976,-0.083967604,-0.051518552,-0.044266276,-0.11823946,-0.024782298,-0.004906515,0.012895179,0.078343265,0.059068643,0.1949286,0.20210226,0.18981291,0.21956682,0.19902962,0.24529971,0.23683159,0.20083451,0.24665786,0.2387821,0.1719907,0.13205576,0.11968163,0.069442876,7.4790805e-05,-0.024190981,-0.048991,-0.06511946,-0.100415565,-0.11698521,-0.18512164,-0.12826176,-0.14931327,-0.06628818,-0.14029104,-0.09697752,0.009115623,-0.026317134,0.030499166,0.102722645,0.33072078,0.46842673,0.79543585,1.0749922,1.3548546,1.4824234,1.5739446,1.3751422,1.0837159,0.8520899,0.51589453,0.31690085,0.17455736,0.060755335,-0.08492029,-0.041024484,-0.093880884,-0.11985149,-0.123752736,-0.17073111,-0.10988951,-0.14109273,-0.08486842,-0.04007845,0.025573362,0.012099897,0.12716997,0.16076954,0.16815135,0.19448684,0.22739811,0.31644407,0.31697667,0.3980188,0.35600305,0.35478264,0.38534564,0.3458623,0.34720436,0.3505825,0.29354933,0.25928715,0.22577147,0.13287988,0.16128178,0.123528264,0.11939485,0.09036362,0.052100744,0.081797056,0.04132719,0.06295528,0.056983043,0.0951774,0.087918766,0.16790344,0.19805627,0.18104452,0.2151315,0.13228765,0.13988817,0.17074627,0.17295106,0.15058051,0.08597524,0.14316128,0.14235039,0.08233308,0.041233446,-0.019576635,-0.08482885,-0.0871191,-0.05103898,-0.14363946,-0.15866055,-0.11622098,-0.11096277,-0.16084051,-0.12554193,-0.1090271,-0.063347645,-0.00045064985,-0.02408627
ECG_0085,0,normal,0.032690234,0.036664467,0.1353062,0.10365971,0.11497891,0.15293063,0.13649073,0.096235424,0.1387882,0.12690133,0.06874102,0.090617344,0.0028646688,0.023983637,0.010653599,-0.023341255,-0.06459039,-0.07521019,-0.10913383,-0.08943329,-0.08248611,-0.09585993,-0.036186364,-0.0038323433,0.021756612,0.14114416,0.106639065,0.1426723,0.17398214,0.18664066,0.25770605,0.22953661,0.23767999,0.2351663,0.21103953,0.1708243,0.18658999,0.19901158,0.14713456,0.15344934,0.09256073,0.048259113,0.05186883,-0.043012284,-0.07067279,-0.1010396,-0.076982684,-0.13930133,-0.16766661,-0.13178548,-0.16735725,-0.11265785,-0.09426604,-0.081443034,-0.015165536,-0.012105615,0.13721916,0.27098984,0.5890677,0.78729695,1.0713071,1.3191856,1.5643035,1.5231497,1.3597356,1.1302576,0.8340007,0.55003726,0.30745515,0.15409057,0.05349542,-0.008929335,-0.04913863,-0.058028888,-0.108288184,-0.14498459,-0.12675887,-0.09304121,-0.15375683,-0.1297158,-0.0172181,0.038955934,-0.0012677101,0.08663612,0.12037758,0.17320874,0.23691525,0.23192649,0.27507493,0.33005765,0.35767683,0.34261012,0.4054922,0.36581,0.35378918,0.35542762,0.3171356,0.31515673,0.22765553,0.17769547,0.17437921,0.15133373,0.08150764,0.050975326,0.07765823,0.035425786,0.007249918,0.07906635,0.03658673,0.10081188,0.08217879,0.108056225,0.1121319,0.05788051,0.12072278,0.16512133,0.18940596,0.12883927,0.17878504,0.1380462,0.16356534,0.13465726,0.13091858,0.10972913,0.05767315,0.034479555,-0.0368705,0.025154592,-0.12585951,-0.13003929,-0.10603906,-0.12243018,-0.13481842,-0.1259138,-0.19791017,-0.070018426,-0.10008667,-0.028061498,-0.094567046,0.00773161
ECG_0086,0,normal,-0.016904777,0.050778534,0.07503254,0.10507622,0.086118214,0.13398011,0.14120011,0.16495292,0.17568274,0.13910441,0.07822538,0.09603576,0.14321026,0.0837944,-0.08588627,-0.024350844,-0.024294715,-0.07811409,-0.099414624,-0.09776671,-0.067663014,-0.10330653,-0.008556678,-0.013355712,-0.0013078194,0.10224326,0.06450621,0.13439304,0.16950367,0.2800871,0.2165785,0.18547507,0.23726398,0.26498005,0.26411036,0.291653,0.24268511,0.17844918,0.11448269,0.1553529,0.058975138,0.01279545,-0.017122855,-0.077666566,-0.08651566,-0.10768892,-0.10137659,-0.15101944,-0.18624207,-0.19752891,-0.13658236,-0.12648323,-0.123310655,-0.089784645,-0.020485274,0.07424447,0.10892596,0.28753987,0.5319479,0.7593388,1.0887299,1.3593948,1.4858025,1.5387057,1.3844225,1.1368212,0.77890253,0.5313178,0.34831464,0.21163987,0.08493818,-0.054333366,-0.048353605,-0.10535687,-0.101463616,-0.14364699,-0.17383432,-0.12599015,-0.07848292,-0.067653246,-0.03267795,-0.0001572417,0.048824117,0.09950769,0.12412349,0.18352036,0.28004706,0.2749735,0.30956835,0.34218174,0.35550085,0.36332807,0.38806313,0.36316538,0.36207828,0.3232324,0.3242432,0.30755827,0.24930076,0.15936571,0.201384,0.15313216,0.08893337,0.11580604,0.03023654,0.08952143,0.04910427,-0.01795984,0.06089046,0.054131754,0.06461918,0.07708169,0.11466042,0.122979715,0.09912567,0.20705464,0.17113335,0.16057144,0.14654037,0.1948361,0.117573775,0.1392589,0.09110406,0.061961852,0.010796664,-0.009941835,-0.02609585,-0.05247956,-0.11286272,-0.11693466,-0.10642619,-0.19489068,-0.14962816,-0.17469688,-0.16698398,-0.109867044,-0.11032748,-0.10194242,0.0061672456,0.02763724
ECG_0087,0,normal,-0.05796889,-0.010617914,0.08332414,0.08554857,0.16290371,0.15417928,0.15558909,0.11943774,0.16074704,0.09631722,0.15566789,0.10547256,0.04013306,0.058554564,0.070591465,-0.032779653,-0.035745904,-0.08559916,-0.08305133,-0.13497482,-0.08424459,-0.067545116,0.009752596,-0.065526016,0.018316405,0.10715627,0.10360699,0.14590909,0.16165616,0.18779068,0.18235351,0.23124756,0.22503778,0.2548547,0.21695778,0.20896907,0.18691202,0.17136656,0.12536949,0.074778505,0.072605036,0.06456466,-0.00075665535,-0.058392532,-0.07625945,-0.16221465,-0.12747838,-0.15138742,-0.1762221,-0.1719787,-0.15517649,-0.098888256,-0.07391946,-0.103604704,-0.047682203,0.017750384,0.15661666,0.289238,0.5059835,0.7987101,1.0713065,1.4014512,1.525089,1.5079734,1.3765869,1.1571264,0.8017549,0.5595054,0.28810227,0.12634496,0.06632223,-0.0452404,-0.037208978,-0.08031369,-0.13618845,-0.12262377,-0.13889335,-0.10518534,-0.043527048,-0.08741438,-0.028753094,-0.005914532,0.03741002,0.07866619,0.10664141,0.19108784,0.21908706,0.24356858,0.33871666,0.34206548,0.35519513,0.41659045,0.32672033,0.41652146,0.3400381,0.35329384,0.30336094,0.2623424,0.29507482,0.27530357,0.17703608,0.15959089,0.12044005,0.14452314,0.008794783,0.0694729,0.02901148,-0.02057281,0.044724666,0.12175899,0.061643183,0.12293643,0.15443707,0.13715447,0.15844004,0.11740367,0.15697917,0.20973973,0.18221347,0.18273437,0.16052146,0.20099941,0.09569793,0.12588674,0.04790855,0.059493717,-0.06310957,-0.053999364,-0.10110555,-0.11002245,-0.09640853,-0.13364753,-0.11282861,-0.16627999,-0.1600885,-0.11721424,-0.095129505,-0.071014106,-0.062320203,0.0359941
ECG_0088,0,normal,-0.010884824,0.07639728,0.065902725,0.11354765,0.13461776,0.110960945,0.1576212,0.2079436,0.15355219,0.16162844,0.1373087,0.10201988,0.07047234,0.05083371,0.026244195,-0.06681606,-0.044839215,-0.07816662,-0.097357705,-0.050878856,-0.106223084,-0.1106955,-0.020345852,-0.05428774,-0.031095384,0.095760785,0.115621805,0.16523091,0.1733811,0.17423666,0.2015555,0.24195835,0.21654634,0.26052514,0.22671409,0.22890788,0.20513262,0.1844155,0.15620963,0.09631507,0.07555112,0.03962041,-0.07747735,-0.020702144,-0.06806679,-0.0837742,-0.1619016,-0.14885,-0.18096419,-0.1270777,-0.18502295,-0.15652165,-0.09065185,-0.094642185,-0.0599916,0.059729666,0.16076165,0.30653495,0.5286611,0.7756748,1.0830611,1.3410922,1.5301733,1.5178138,1.3704842,1.1381656,0.8500453,0.5429665,0.3606921,0.1281494,-0.008604934,0.0024176145,-0.08504019,-0.09907324,-0.16307452,-0.1474568,-0.16749695,-0.12868373,-0.11199754,-0.07359442,-0.007574694,0.013659436,-0.011976798,0.1018628,0.13571657,0.17809884,0.22706833,0.27684918,0.28753486,0.33362466,0.39755628,0.35527158,0.35090613,0.37648562,0.3325267,0.29526436,0.31066883,0.3334911,0.2545001,0.22497438,0.119768396,0.1626704,0.12153129,0.07266049,0.07759081,0.06326285,0.019040631,0.060061723,0.09145463,0.05947928,0.055296835,0.09388606,0.14411528,0.10074581,0.17218313,0.14855218,0.18572599,0.16559955,0.16338259,0.21740697,0.11425414,0.14980029,0.16055326,0.0982901,0.0039705397,-0.029779667,-0.048908982,-0.05480169,-0.08251667,-0.15235752,-0.15926254,-0.1693563,-0.1548625,-0.08663249,-0.16339907,-0.14700612,-0.12796415,-0.046371985,-0.034801498,-0.02685224
ECG_0089,0,normal,-0.010883576,0.009869621,0.07439717,0.17462608,0.1344124,0.13289954,0.12665585,0.109791614,0.16801453,0.15497077,0.10252752,0.12920842,0.06551118,0.057657063,0.012231629,-0.031565215,-0.08090484,-0.07701038,-0.060350377,-0.10500184,-0.07103646,-0.10133451,-0.020815589,-0.0022876828,-0.009320414,0.061792314,0.13880336,0.11327836,0.15452543,0.21368393,0.30112904,0.22994667,0.26957664,0.2591176,0.22290224,0.22819081,0.18704315,0.16207737,0.091387,0.105899,0.097004846,0.03426294,0.028104592,-0.022688095,-0.074351296,-0.119533435,-0.1378842,-0.18349211,-0.15623066,-0.14503577,-0.09140682,-0.11281239,-0.13262689,-0.118942,-0.038336445,0.056881018,0.12571181,0.30113232,0.49776602,0.8041322,1.0412811,1.40866,1.4917668,1.5574627,1.3753107,1.1166937,0.80727607,0.5386868,0.32058838,0.18106571,0.088772774,-0.009066576,-0.010474959,-0.0880733,-0.077657424,-0.1076189,-0.13890627,-0.11021761,-0.08506584,-0.07725918,-0.03238069,0.019313138,0.035987098,-0.0046942914,0.18271203,0.1721059,0.20305091,0.23698929,0.29819807,0.32221276,0.33992782,0.35592496,0.39769506,0.43924773,0.39106086,0.3806258,0.30968055,0.2931724,0.26845267,0.19983032,0.17090094,0.1751632,0.1514391,0.09463024,0.03633458,0.049291443,0.007585335,0.052362185,0.063202664,0.058196213,0.088576,0.1117205,0.12618275,0.10148947,0.14722845,0.1811879,0.22582544,0.17437172,0.1969183,0.19805868,0.1506279,0.16969153,0.14467874,0.11913598,0.057656415,0.079471864,-0.044818718,0.0041833976,-0.066245966,-0.073995,-0.14268094,-0.11967758,-0.10663087,-0.17879412,-0.14030324,-0.18193497,-0.09931993,-0.08991857,-0.04009428,0.087743856
ECG_0090,0,normal,0.051534396,-0.009568496,0.08219258,0.11806272,0.10774955,0.14103842,0.15488459,0.10969528,0.11506395,0.13975903,0.11949263,0.07155152,0.04104669,0.031720866,0.029930247,-0.028545713,-0.0035763758,-0.0935189,-0.0798186,-0.10038665,-0.06658987,-0.09230007,0.013604594,-0.062394295,0.078207314,0.0712124,0.12743288,0.19108509,0.21238378,0.19386804,0.2551318,0.30614823,0.22809967,0.3148664,0.2521589,0.21035998,0.1736795,0.1661129,0.08256681,0.09417476,0.062144227,0.00030775781,0.017824715,-0.046660908,-0.09163889,-0.110455684,-0.11264306,-0.13718016,-0.16924755,-0.14564614,-0.14438973,-0.16284592,-0.11533641,-0.0583808,-0.014975735,0.025629153,0.15263349,0.25547412,0.47473016,0.77508456,1.1341258,1.3654321,1.5168804,1.5799749,1.374868,1.1872107,0.7991706,0.5006668,0.30187178,0.14184234,0.022302706,0.059038,-0.05232639,-0.076934986,-0.12383701,-0.13781057,-0.091663375,-0.16592988,-0.13444693,-0.08371249,-0.004234964,-0.01788326,0.049172837,0.0844542,0.17125168,0.13349195,0.24982822,0.26474562,0.33603796,0.31451672,0.3627699,0.37331355,0.3517297,0.33992445,0.3490314,0.35084578,0.29829547,0.28013024,0.1990843,0.20849757,0.21438044,0.17068206,0.116122656,0.099917516,0.047341485,0.10689236,0.11285815,0.05505082,0.13326114,0.045912053,0.04379228,0.07792475,0.111892186,0.20689738,0.1463916,0.14310293,0.15151033,0.21673016,0.21031214,0.15714978,0.10025321,0.10138149,0.16025084,0.09838868,0.04586729,0.064732745,0.032389566,-0.06061712,-0.0898221,-0.13166802,-0.14161791,-0.18960157,-0.19415168,-0.19785312,-0.10287335,-0.16453946,-0.03547107,-0.08734966,0.018559247,-0.010917076
ECG_0091,0,normal,-0.046985313,0.072128296,0.10757639,0.066913255,0.1079369,0.10851531,0.14298932,0.1533285,0.13546233,0.08002339,0.09908417,0.11391396,0.05861099,0.024591023,-0.024577577,-0.04455268,-0.009989858,-0.1068376,-0.0639872,-0.08834613,-0.07688438,-0.09082312,-0.05477066,-0.011847529,0.0111229,0.07845572,0.12458331,0.21623053,0.19499964,0.15840156,0.27201968,0.2440079,0.3150762,0.29544127,0.2254298,0.2450139,0.18265952,0.17289224,0.1615047,0.1400221,0.09688822,0.034789857,0.06989208,-0.05104853,-0.12078108,-0.14313665,-0.07907606,-0.14167638,-0.14344656,-0.16569147,-0.15645052,-0.15227488,-0.092546746,-0.07868235,-0.019089721,0.042711236,0.11955394,0.24111088,0.4568258,0.8734217,1.1335441,1.4007401,1.5049032,1.533936,1.3590153,1.0808061,0.7968459,0.57080424,0.33208498,0.12021343,0.037089825,0.0034524729,-0.07901433,-0.088474885,-0.09792521,-0.10875257,-0.114805765,-0.13526554,-0.11669023,-0.11030273,-0.09160648,-0.010090213,0.06117608,0.04221387,0.14055313,0.20457257,0.17264731,0.26259515,0.35767776,0.35565343,0.3059244,0.39613894,0.35937065,0.39907604,0.34574127,0.34535688,0.30487657,0.29012716,0.2386398,0.21291092,0.1484047,0.16424643,0.123988874,0.04411197,0.1019768,0.052870564,0.05567814,0.07304296,0.06538784,0.10127362,0.07252579,0.13024634,0.12216463,0.15276438,0.16693525,0.20611452,0.20010646,0.16924113,0.16115507,0.17022151,0.13372369,0.103673525,0.044771954,0.03124656,0.10346564,-0.01102726,0.030743586,-0.04744429,-0.09078769,-0.15922478,-0.13293976,-0.08824631,-0.10271099,-0.13794619,-0.1698635,-0.14641234,-0.119547695,-0.027093675,0.0153903635,0.00591134
